time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010471224778	6.27081	-1.26196	-2.75055	1.19749	1.07645	radar	0.240616	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.22118	-1.41295	-2.76101	1.26052	1.07944	lidar	0.0938112	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.25053	-1.63768	-2.82451	1.43153	1.23105	radar	20.0138	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.25219	-1.784	-2.80223	1.50567	1.23815	lidar	0.512915	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.25536	-1.92292	-2.7986	1.57389	1.24674	radar	0.193261	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.27617	-2.05793	-2.78358	1.64388	1.25453	lidar	0.378418	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.28796	-2.19388	-2.74531	1.69822	1.23194	radar	1.22784	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.31686	-2.34192	-2.74271	1.76857	1.2345	lidar	0.0300748	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.36808	-2.50424	-2.78123	1.85474	1.25869	radar	1.0353	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.42215	-2.64891	-2.77955	1.92772	1.26217	lidar	0.0498861	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.43788	-2.74384	-2.6188	1.94767	1.18888	radar	12.7354	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.487	-2.88715	-2.6353	2.0068	1.18166	lidar	0.199907	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.54636	-3.03419	-2.67782	2.06925	1.18226	radar	0.984416	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60202	-3.19324	-2.71994	2.11625	1.16193	lidar	1.35486	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66425	-3.32402	-2.69259	2.1618	1.13732	radar	1.83906	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.72581	-3.487	-2.7419	2.19761	1.10835	lidar	2.14139	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.78919	-3.60823	-2.68505	2.23468	1.07702	radar	3.22033	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.84914	-3.77055	-2.73016	2.25742	1.03928	lidar	2.63645	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.90699	-3.8797	-2.63778	2.28585	1.0029	radar	5.33222	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.96296	-4.04427	-2.68185	2.29502	0.956735	lidar	3.42993	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	7.00833	-4.13242	-2.55422	2.3137	0.918577	radar	8.47244	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.06026	-4.27462	-2.58614	2.31865	0.878101	lidar	2.56108	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.15317	-4.40159	-2.6748	2.35333	0.873766	radar	3.47796	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.21871	-4.55176	-2.71299	2.35499	0.832026	lidar	2.9464	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.28261	-4.64273	-2.62867	2.37657	0.808052	radar	4.09432	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.34771	-4.7795	-2.65246	2.37836	0.770541	lidar	2.08129	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.42921	-4.88512	-2.60378	2.40231	0.750409	radar	2.22734	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.48764	-5.04386	-2.62513	2.38752	0.69683	lidar	3.76375	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.59603	-5.17214	-2.75426	2.412	0.692127	radar	7.86207	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.65819	-5.32958	-2.78044	2.39248	0.640326	lidar	3.62472	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.72504	-5.42111	-2.68232	2.40474	0.617785	radar	5.37006	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.78086	-5.56546	-2.69333	2.38614	0.570967	lidar	2.76643	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.8856	-5.68776	-2.74097	2.40532	0.561098	radar	1.96917	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.95505	-5.85239	-2.75914	2.38267	0.510523	lidar	3.09311	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	8.02281	-5.94579	-2.62221	2.39161	0.488342	radar	8.45424	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.08254	-6.1003	-2.63028	2.36752	0.440698	lidar	2.59104	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.18173	-6.21321	-2.64166	2.38283	0.432519	radar	0.410695	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.25451	-6.35177	-2.64589	2.37096	0.399356	lidar	1.2431	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.36954	-6.47329	-2.71125	2.38787	0.396095	radar	1.70028	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.43972	-6.62104	-2.71677	2.36784	0.357381	lidar	1.65709	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.53038	-6.73099	-2.67907	2.37529	0.344986	radar	1.29018	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.58594	-6.89059	-2.68337	2.34145	0.296092	lidar	2.58964	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.67484	-7.00721	-2.66959	2.34465	0.283491	radar	0.799264	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.71728	-7.18289	-2.67844	2.29667	0.224774	lidar	3.68399	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.80373	-7.29637	-2.69827	2.30029	0.218257	radar	0.527077	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.85672	-7.43984	-2.70485	2.27248	0.182462	lidar	1.42915	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.93908	-7.5586	-2.69023	2.27249	0.172679	radar	0.509511	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.98555	-7.72321	-2.69674	2.23333	0.127709	lidar	2.17243	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	9.06096	-7.84429	-2.67335	2.22922	0.116391	radar	0.60229	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.0962	-8.01829	-2.684	2.18156	0.0665337	lidar	2.61356	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.16918	-8.14246	-2.66889	2.17679	0.057944	radar	0.310219	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.22564	-8.2881	-2.67317	2.15487	0.034853	lidar	0.561189	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.3084	-8.41026	-2.72951	2.1603	0.0415488	radar	1.72545	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.34344	-8.56086	-2.73741	2.12503	0.00722925	lidar	1.29569	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.41108	-8.68173	-2.74786	2.12213	0.00501927	radar	0.348528	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.44806	-8.83874	-2.76505	2.08711	-0.027333	lidar	1.21236	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.48925	-8.96425	-2.66803	2.06192	-0.0563861	radar	5.17843	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.52768	-9.11514	-2.67147	2.03373	-0.0794463	lidar	0.608666	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.5857	-9.24786	-2.66713	2.02474	-0.0838886	radar	0.171015	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.62039	-9.4024	-2.67455	1.99534	-0.106501	lidar	0.560312	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.68388	-9.54363	-2.69214	1.98981	-0.105183	radar	0.231652	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.72235	-9.70016	-2.70463	1.9644	-0.122934	lidar	0.358804	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.79303	-9.84154	-2.76559	1.96863	-0.10885	radar	1.77721	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.81904	-9.99163	-2.77767	1.94003	-0.129798	lidar	0.506384	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.83856	-10.1231	-2.68822	1.9062	-0.1631	radar	4.1958	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.84801	-10.2926	-2.70566	1.86544	-0.191816	lidar	0.939602	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.89253	-10.438	-2.72382	1.85787	-0.1868	radar	0.324202	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.9132	-10.5995	-2.73699	1.83013	-0.202478	lidar	0.294908	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.92237	-10.7373	-2.67135	1.79467	-0.233069	radar	2.60247	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.92459	-10.8998	-2.6849	1.75926	-0.253302	lidar	0.490862	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.93799	-11.0431	-2.66351	1.73424	-0.266566	radar	0.368531	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.92725	-11.2076	-2.67935	1.69468	-0.288745	lidar	0.619268	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.94612	-11.3467	-2.69596	1.68307	-0.284168	radar	0.192136	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.93421	-11.5033	-2.71912	1.64835	-0.302222	lidar	0.507512	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.91346	-11.6447	-2.6587	1.60053	-0.342504	radar	3.32857	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.87234	-11.8144	-2.68353	1.55042	-0.370141	lidar	1.08943	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.83531	-11.9532	-2.63126	1.49758	-0.411586	radar	2.67025	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.77987	-12.117	-2.65551	1.44545	-0.437458	lidar	1.02668	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.70593	-12.244	-2.57698	1.36535	-0.509427	radar	6.90331	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.64553	-12.3805	-2.57724	1.31894	-0.525787	lidar	0.725803	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.52805	-12.4871	-2.47728	1.20292	-0.637713	radar	14.8452	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.45085	-12.6055	-2.47275	1.15162	-0.652181	lidar	0.790256	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.32278	-12.7105	-2.41686	1.03108	-0.762298	radar	13.1509	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.20791	-12.8194	-2.42835	0.961281	-0.786298	lidar	1.67245	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.09815	-12.9149	-2.41585	0.882381	-0.831047	radar	1.87886	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.97777	-13.0088	-2.42547	0.815196	-0.849331	lidar	1.14542	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.85368	-13.0894	-2.42173	0.733796	-0.891702	radar	1.8749	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.7085	-13.1783	-2.4556	0.659834	-0.911486	lidar	1.49564	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.49827	-13.218	-2.49014	0.477545	-1.08205	radar	24.5634	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.35407	-13.2587	-2.48768	0.400854	-1.09703	lidar	1.11257	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.17569	-13.2753	-2.54522	0.267232	-1.19794	radar	8.73122	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	8.03553	-13.2835	-2.54093	0.190616	-1.21259	lidar	1.18229	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.91288	-13.3112	-2.51446	0.143566	-1.18592	radar	0.850351	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.75051	-13.3195	-2.53833	0.0658206	-1.19464	lidar	0.804548	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.5656	-13.2954	-2.62353	-0.0578344	-1.27062	radar	6.6674	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.41311	-13.2595	-2.62095	-0.143258	-1.28421	lidar	0.893748	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.28704	-13.2443	-2.57724	-0.194051	-1.25643	radar	1.35428	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.13233	-13.2052	-2.59766	-0.269752	-1.26038	lidar	0.461714	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	7.00108	-13.1704	-2.57744	-0.32895	-1.24625	radar	0.423711	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.82963	-13.1298	-2.6341	-0.391637	-1.23625	lidar	1.38335	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.73984	-13.117	-2.47013	-0.404578	-1.15858	radar	14.1758	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.58319	-13.0837	-2.51693	-0.449465	-1.1384	lidar	1.07919	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.46016	-13.0267	-2.49994	-0.50388	-1.12626	radar	0.700682	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.30039	-12.9788	-2.5532	-0.544199	-1.10372	lidar	1.35376	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.15442	-12.8742	-2.66137	-0.628747	-1.13792	radar	4.65369	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.99664	-12.804	-2.71018	-0.668658	-1.1149	lidar	1.22506	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.89297	-12.7363	-2.63534	-0.708601	-1.08647	radar	2.80307	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.72821	-12.6728	-2.69083	-0.729895	-1.04953	lidar	2.19092	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.60799	-12.5693	-2.7276	-0.786682	-1.05186	radar	0.705106	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.4381	-12.4912	-2.78749	-0.802236	-1.01145	lidar	2.61592	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.33194	-12.3913	-2.76528	-0.847875	-0.999781	radar	0.525999	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.18547	-12.3003	-2.80086	-0.869231	-0.968299	lidar	1.31125	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.0967	-12.2055	-2.77558	-0.908562	-0.958073	radar	0.511439	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.97656	-12.1109	-2.80064	-0.931538	-0.934705	lidar	0.750528	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.90815	-12.0236	-2.70447	-0.966751	-0.917059	radar	3.88443	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.81806	-11.9183	-2.71315	-1.00154	-0.90676	lidar	0.137982	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.72199	-11.7717	-2.83566	-1.05145	-0.916745	radar	5.58278	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.62786	-11.651	-2.85511	-1.08212	-0.902092	lidar	0.44485	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.58643	-11.5534	-2.72603	-1.12515	-0.895328	radar	6.85524	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.5345	-11.4325	-2.71992	-1.17091	-0.896489	lidar	0.0427312	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.44271	-11.2568	-2.89196	-1.21168	-0.890583	radar	11.4657	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.4098	-11.0947	-2.89219	-1.27588	-0.904602	lidar	0.23246	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.42386	-10.9743	-2.69424	-1.35535	-0.935144	radar	15.7983	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.41019	-10.8323	-2.68324	-1.41431	-0.942634	lidar	0.193189	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.40037	-10.6921	-2.66358	-1.47127	-0.948357	radar	0.28145	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.40214	-10.5454	-2.66004	-1.53138	-0.955924	lidar	0.0901252	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.40644	-10.4003	-2.65089	-1.58878	-0.961105	radar	0.0554128	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.42021	-10.2524	-2.65238	-1.6468	-0.96577	lidar	0.0275071	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.4445	-10.1116	-2.63988	-1.70681	-0.973445	radar	0.191685	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.48825	-9.96226	-2.64736	-1.7743	-0.986081	lidar	0.226396	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.52871	-9.81678	-2.6493	-1.83485	-0.992569	radar	0.17064	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.58916	-9.66877	-2.66328	-1.90207	-1.0036	lidar	0.228297	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.64899	-9.53231	-2.6636	-1.96328	-1.00949	radar	0.156292	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.73678	-9.39068	-2.6832	-2.03666	-1.02498	lidar	0.505409	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.77766	-9.24782	-2.71316	-2.05763	-0.979395	radar	2.26119	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.87317	-9.1029	-2.74378	-2.12382	-0.989115	lidar	0.48982	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.98522	-8.98656	-2.73545	-2.20825	-1.02527	radar	1.09363	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.09162	-8.86293	-2.7511	-2.27166	-1.03077	lidar	0.14518	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.15883	-8.73516	-2.75623	-2.2882	-0.978921	radar	2.23957	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.27895	-8.60917	-2.78827	-2.34803	-0.982643	lidar	0.41542	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.35505	-8.48674	-2.78395	-2.362	-0.930814	radar	2.17532	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.46606	-8.37857	-2.78797	-2.41189	-0.929532	lidar	0.0181365	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.50176	-8.25969	-2.75561	-2.37395	-0.815397	radar	12.181	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.61215	-8.14656	-2.78651	-2.41257	-0.81201	lidar	0.451929	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.72049	-8.03343	-2.79352	-2.44399	-0.795198	radar	0.618821	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.84292	-7.92191	-2.813	-2.4832	-0.790506	lidar	0.26736	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.96138	-7.82079	-2.81547	-2.51712	-0.778174	radar	0.26765	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.10089	-7.7186	-2.84346	-2.55882	-0.776074	lidar	0.284395	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.1864	-7.61907	-2.81361	-2.55222	-0.711915	radar	4.11957	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.31334	-7.52325	-2.84223	-2.58261	-0.706238	lidar	0.403517	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.4139	-7.41811	-2.81052	-2.578	-0.645094	radar	3.81063	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.54859	-7.32227	-2.82786	-2.60746	-0.639255	lidar	0.235055	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.64558	-7.23401	-2.79746	-2.60505	-0.589254	radar	2.82827	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.7677	-7.13919	-2.82021	-2.62341	-0.578904	lidar	0.638839	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.88354	-7.06288	-2.81476	-2.64315	-0.567295	radar	0.276478	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.99986	-6.98691	-2.81347	-2.66452	-0.561398	lidar	0.266826	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.11722	-6.90108	-2.7891	-2.67134	-0.529037	radar	1.41482	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.257	-6.81805	-2.80409	-2.69341	-0.522439	lidar	0.215074	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.34383	-6.72749	-2.74531	-2.66989	-0.452189	radar	6.06683	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.46364	-6.64394	-2.75862	-2.6806	-0.441452	lidar	0.553835	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.58029	-6.57608	-2.74781	-2.69162	-0.425794	radar	0.311619	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.69801	-6.50408	-2.74964	-2.70467	-0.418611	lidar	0.305728	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.84642	-6.45993	-2.79482	-2.75382	-0.461332	radar	2.98001	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.97501	-6.39518	-2.80264	-2.7697	-0.454808	lidar	0.183561	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.05866	-6.3027	-2.6802	-2.72393	-0.350845	radar	16.8713	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.18992	-6.22391	-2.6887	-2.73169	-0.340421	lidar	0.441791	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.2778	-6.12747	-2.60451	-2.69328	-0.261196	radar	9.14228	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.40063	-6.04366	-2.61147	-2.6941	-0.249089	lidar	0.593632	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.54908	-5.99216	-2.65461	-2.7313	-0.285231	radar	2.62133	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.67972	-5.91457	-2.66363	-2.73507	-0.274517	lidar	0.397626	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.80417	-5.84472	-2.65186	-2.73744	-0.259491	radar	0.643558	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.94447	-5.75925	-2.67776	-2.73653	-0.245468	lidar	0.568652	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.02802	-5.67216	-2.60103	-2.69786	-0.17532	radar	7.09573	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.15137	-5.58035	-2.63141	-2.6871	-0.157439	lidar	0.91996	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.26431	-5.49971	-2.60005	-2.67132	-0.124176	radar	1.5267	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.38708	-5.41422	-2.60811	-2.6653	-0.112726	lidar	0.424345	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.44814	-5.29445	-2.48321	-2.58662	0.00428197	radar	19.3638	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.56693	-5.188	-2.50993	-2.56742	0.0213248	lidar	0.783866	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.66478	-5.08961	-2.48717	-2.53786	0.0577299	radar	1.71954	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.77733	-4.97257	-2.51634	-2.51262	0.0772627	lidar	1.06237	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.88408	-4.88015	-2.50781	-2.49358	0.097827	radar	0.714616	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.99087	-4.76611	-2.52853	-2.47058	0.11324	lidar	0.689953	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0802	-4.67364	-2.52248	-2.4504	0.130421	radar	0.535064	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1772	-4.55759	-2.55178	-2.42474	0.146989	lidar	0.870313	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2544	-4.4363	-2.52255	-2.37556	0.200018	radar	3.2106	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3537	-4.30023	-2.55717	-2.34374	0.217927	lidar	1.04462	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4581	-4.19897	-2.57328	-2.34162	0.201776	radar	0.793396	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5587	-4.06093	-2.61006	-2.31305	0.216633	lidar	0.824301	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
