time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461650000	-24.7437	-6.14998	4.73451	2.22894	-0.567423	radar	0.335372	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9249	-5.94816	4.78328	2.20616	-0.560472	lidar	2.6115	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0553	-5.74382	4.78699	2.17457	-0.562205	radar	1.87413	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1886	-5.56995	4.76067	2.15327	-0.556095	lidar	0.32512	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3408	-5.38417	4.7705	2.14389	-0.526301	radar	1.28008	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4834	-5.16173	4.80625	2.11661	-0.526308	lidar	0.61624	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6147	-4.98303	4.78836	2.11038	-0.492453	radar	6.47072	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7286	-4.80715	4.74795	2.09133	-0.487881	lidar	0.569361	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8495	-4.60167	4.75257	2.07286	-0.476524	radar	0.28004	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.96	-4.36102	4.78832	2.04172	-0.483031	lidar	0.530473	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0703	-4.14104	4.78967	2.0023	-0.519135	radar	10.9337	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1604	-3.86194	4.85795	1.96165	-0.532325	lidar	2.09819	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2352	-3.6261	4.85656	1.91422	-0.572901	radar	3.60901	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.265	-3.35983	4.87271	1.86409	-0.593822	lidar	4.50786	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3146	-3.11623	4.87445	1.81963	-0.619236	radar	0.657328	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3406	-2.8789	4.85881	1.7792	-0.629003	lidar	1.45598	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3979	-2.65137	4.84985	1.75485	-0.619361	radar	1.33175	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4753	-2.49011	4.76491	1.74624	-0.600048	lidar	5.68009	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5297	-2.25473	4.77149	1.7273	-0.580792	radar	0.91647	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.58	-2.05526	4.72919	1.70787	-0.572651	lidar	1.23016	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6104	-1.81853	4.7315	1.68641	-0.555748	radar	1.9774	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6083	-1.57104	4.73951	1.64874	-0.565225	lidar	1.13889	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.606	-1.33925	4.73011	1.60803	-0.587596	radar	1.72381	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6096	-1.11223	4.71694	1.57874	-0.587874	lidar	0.0590947	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6383	-0.886129	4.70961	1.56236	-0.572445	radar	5.13265	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6488	-0.638058	4.73031	1.53857	-0.567127	lidar	0.500285	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6365	-0.396329	4.74156	1.50199	-0.585653	radar	2.25587	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5912	-0.108649	4.80991	1.46226	-0.59406	lidar	2.62969	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5716	0.130119	4.81312	1.43305	-0.597824	radar	2.75606	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.548	0.41642	4.8813	1.40734	-0.59184	lidar	1.74711	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.535	0.653534	4.87181	1.39614	-0.562693	radar	1.76537	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5267	0.931669	4.92538	1.38151	-0.548059	lidar	3.12607	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4885	1.18696	4.93504	1.37184	-0.51083	radar	7.3515	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4307	1.42675	4.93363	1.34422	-0.51289	lidar	0.0554404	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3921	1.6468	4.89933	1.33148	-0.490985	radar	8.4264	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3358	1.86262	4.8693	1.3075	-0.491112	lidar	0.31	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2687	2.09395	4.86684	1.28086	-0.495574	radar	0.185385	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2051	2.29286	4.81948	1.25699	-0.495676	lidar	0.786611	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1426	2.52099	4.80884	1.24532	-0.470915	radar	0.960892	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.063	2.76167	4.82781	1.22284	-0.469496	lidar	0.119403	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9694	2.98501	4.83671	1.18545	-0.498875	radar	2.71092	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8684	3.2579	4.90656	1.16276	-0.495333	lidar	1.59154	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7858	3.48676	4.90801	1.14396	-0.489938	radar	2.16641	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6796	3.69149	4.88558	1.11691	-0.492875	lidar	0.193344	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5632	3.90014	4.87734	1.08734	-0.500312	radar	1.10883	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.495	4.08566	4.81988	1.07395	-0.490081	lidar	3.85041	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.372	4.28904	4.81432	1.04577	-0.49514	radar	0.601579	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2132	4.50488	4.84256	1.01109	-0.504321	lidar	1.97199	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0626	4.70174	4.83393	0.985901	-0.493842	radar	8.92499	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9439	4.89679	4.81909	0.965742	-0.489696	lidar	0.458306	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7881	5.08829	4.82049	0.936307	-0.493144	radar	2.29203	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6209	5.29897	4.85609	0.908299	-0.495652	lidar	0.893907	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4496	5.47795	4.86737	0.867558	-0.523063	radar	0.960349	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2635	5.65093	4.87125	0.831534	-0.532754	lidar	1.22939	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81433	4.86327	0.796706	-0.548897	radar	3.27278	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9241	5.97569	4.85214	0.76671	-0.551727	lidar	0.0635023	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7787	6.16103	4.81737	0.769816	-0.496059	radar	4.65459	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6108	6.31733	4.80178	0.744719	-0.496781	lidar	0.111212	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4612	6.49174	4.77982	0.738934	-0.466649	radar	1.93578	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2386	6.7059	4.87567	0.718202	-0.461546	lidar	4.2385	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0435	6.84859	4.85847	0.692825	-0.457931	radar	5.58127	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8303	7.01885	4.8975	0.668391	-0.458528	lidar	1.02955	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6192	7.15433	4.90382	0.634349	-0.473891	radar	1.45606	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4334	7.30048	4.89549	0.614706	-0.47004	lidar	0.305048	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2058	7.42685	4.93313	0.569677	-0.508278	radar	2.52019	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0247	7.58869	4.93805	0.559794	-0.492626	lidar	2.14485	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8407	7.75598	4.92521	0.563077	-0.449399	radar	5.89163	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6327	7.89877	4.93666	0.545105	-0.444612	lidar	0.111133	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4419	8.03327	4.91404	0.534288	-0.427429	radar	1.72061	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2137	8.0762	4.85749	0.48472	-0.456977	lidar	4.33247	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0219	8.22893	4.83126	0.494931	-0.402115	radar	6.74246	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8421	8.3794	4.82926	0.493492	-0.383279	lidar	3.24685	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6027	8.4902	4.86981	0.462768	-0.403299	radar	4.19188	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3548	8.62463	4.92343	0.446686	-0.398171	lidar	1.38433	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1561	8.75476	4.89088	0.451019	-0.357882	radar	2.18434	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.955	8.85806	4.86874	0.43598	-0.355376	lidar	0.618996	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7553	8.97793	4.83574	0.438327	-0.321159	radar	1.81621	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5312	9.05145	4.81986	0.412161	-0.331614	lidar	0.522282	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2931	9.1579	4.85209	0.395057	-0.334501	radar	4.35096	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0091	9.24641	4.91612	0.368306	-0.343743	lidar	5.86588	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7921	9.33089	4.90094	0.351941	-0.343626	radar	1.67468	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5381	9.4319	4.94052	0.338011	-0.339757	lidar	0.785549	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2743	9.46379	4.97287	0.287866	-0.389884	radar	5.64951	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9871	9.59034	5.06724	0.283141	-0.37342	lidar	3.63475	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.743	9.67932	5.0579	0.280227	-0.345478	radar	2.92325	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4696	9.78727	5.11791	0.274102	-0.333136	lidar	1.43216	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2231	9.86231	5.12396	0.259716	-0.331593	radar	0.488214	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9525	9.98555	5.18587	0.262465	-0.310967	lidar	1.8042	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.699	10.0512	5.18941	0.246743	-0.311078	radar	0.0712939	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4502	10.1599	5.21203	0.248622	-0.293082	lidar	1.50085	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1947	10.2268	5.22271	0.233429	-0.296324	radar	0.56968	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9556	10.257	5.18914	0.209682	-0.305773	lidar	0.473317	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7079	10.3221	5.17819	0.203361	-0.291339	radar	0.305339	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4816	10.3218	5.1188	0.172495	-0.30861	lidar	1.51858	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1894	10.3439	5.18871	0.136314	-0.344495	radar	7.94119	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9286	10.4005	5.20424	0.127427	-0.335754	lidar	0.304601	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6829	10.4374	5.15462	0.126102	-0.302221	radar	6.45474	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4359	10.408	5.11805	0.0893337	-0.325067	lidar	2.05508	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1754	10.4338	5.12158	0.0765382	-0.318736	radar	0.587763	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8757	10.5772	5.22578	0.105817	-0.270144	lidar	8.17777	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6208	10.638	5.20273	0.116749	-0.229141	radar	2.401	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3672	10.6392	5.18668	0.0951238	-0.239882	lidar	0.451674	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1045	10.6656	5.19443	0.0839496	-0.239297	radar	0.209713	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8489	10.7578	5.21494	0.09878	-0.211376	lidar	4.18418	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5849	10.8088	5.21959	0.102136	-0.191075	radar	1.57485	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3453	10.7787	5.1755	0.0726015	-0.21196	lidar	1.74918	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.088	10.8168	5.16555	0.0759019	-0.188938	radar	0.79972	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.84	10.8795	5.16736	0.0828979	-0.172004	lidar	2.1879	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5645	10.9007	5.18924	0.0751582	-0.169759	radar	2.65713	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3319	10.9163	5.15434	0.0660677	-0.170521	lidar	0.83711	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0678	10.8527	5.1932	0.00480608	-0.257254	radar	9.48736	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7788	10.8253	5.22449	-0.0181926	-0.267439	lidar	2.72259	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5227	10.8218	5.21751	-0.0299933	-0.265172	radar	0.166034	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2874	10.818	5.18556	-0.0412382	-0.263381	lidar	1.01417	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0373	10.8718	5.14088	-0.0120851	-0.194378	radar	6.68964	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77805	10.9161	5.15468	-0.00385922	-0.175638	lidar	2.09477	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54348	10.9	5.11617	-0.0159061	-0.176231	radar	4.04353	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28409	10.9238	5.12711	-0.0140725	-0.165195	lidar	0.708567	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03603	10.9064	5.10525	-0.0232022	-0.160735	radar	2.70194	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77372	10.9349	5.12174	-0.0182179	-0.14731	lidar	1.03727	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.53081	10.8952	5.09508	-0.0368674	-0.156979	radar	6.43148	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.35522	10.8212	4.97786	-0.0693705	-0.182479	lidar	5.7072	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.10281	10.8345	4.97317	-0.0600738	-0.154179	radar	1.56329	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77956	10.8719	5.08285	-0.0463649	-0.131758	lidar	4.909	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51748	10.8729	5.0801	-0.0392717	-0.106052	radar	2.24028	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24471	10.8581	5.10546	-0.045566	-0.107022	lidar	0.513082	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.00442	10.8922	5.06715	-0.0201653	-0.0560718	radar	4.33992	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
